Unnamed: 0,created_on,message,Annotation,sentiment_12h_database,player,Annotation_converted
901,35:35.4,"I'm e/w on Garcia (again!), Koepka, Sneds, Kuchar &amp; Furyk for #PGAChamp. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtip",11,neutral,matt kuchar,neutral
902,35:35.4,"I'm e/w on Garcia (again!), Koepka, Sneds, Kuchar &amp; Furyk for #PGAChamp. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtip",11,positive,brooks koepka,neutral
903,58:14.3,Already on @BrandenGrace at 50/1 for the #PGAChamp and the current odds are generous. Two wins in 2016 and a major threat. Third last year,1,positive,branden grace,positive
904,00:13.9,My best antepost bet for the #PGAChampionship is Phil Mickelson at 66/1. Won at #Baltusrol in 2005 and was superb at Troon on his last start,1,positive,phil mickelson,positive
905,39:50.9,"Jhonny Vegas has been added to the @DraftKings field. He’s $6,500. I kinda like it. @coachesser",11,neutral,jhonattan vegas,neutral
906,24:10.3,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),11,positive,henrik stenson,neutral
907,24:10.3,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),11,positive,rory mcilroy,neutral
908,24:10.3,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),11,positive,jason dufner,neutral
909,24:10.3,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),11,positive,jason day,neutral
910,35:38.8,@The_WinningEdge I have Furyk decidedly better than at least 10 guys priced higher. But haven't dugged yet.,11,positive,henrik stenson,neutral
911,35:38.8,@The_WinningEdge I have Furyk decidedly better than at least 10 guys priced higher. But haven't dugged yet.,11,positive,phil mickelson,neutral
912,35:38.8,@The_WinningEdge I have Furyk decidedly better than at least 10 guys priced higher. But haven't dugged yet.,11,positive,jim furyk,neutral
913,38:38.9,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",11,positive,steve stricker,neutral
914,38:38.9,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",11,positive,phil mickelson,neutral
915,38:38.9,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",11,positive,rory mcilroy,neutral
916,38:38.9,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",11,positive,aaron baddeley,neutral
917,38:38.9,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",11,positive,j.b. holmes,neutral
918,41:37.4,Phil Mickelson won the 2005 PGA Championship here in 05' and then finished 2nd at three separate U.S Open's hosted at Tillinghast designs.,11,positive,phil mickelson,neutral
919,44:17.2,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",1,positive,rory mcilroy,positive
920,44:17.2,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",1,positive,charl schwartzel,positive
921,44:17.2,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",1,positive,zach johnson,positive
922,44:17.2,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",1,positive,bill haas,positive
923,07:43.7,Rory said he would be disappointed not to win the Long Drive. Who's going to tell him that Ben An hit it 347?,11,neutral,byeong hun,neutral
924,11:18.2,"Seems weird that people actually have to defend Rory McIlroy. In his past 9 starts, he's finished worse than 12th just once, including a win",11,positive,rory mcilroy,neutral
925,00:58.1,"@gfienberg17 @JoeO670 @PGAChampionship rickie seen at 41-1 on bet365, $$$",1,positive,rickie fowler,positive
926,38:23.0,Think @JBHolmesgolf could be worth backing at 74/1 in the #PGAChampionship. Big hitting American was 4th at the Masters and 3rd at the Open,1,positive,j.b. holmes,positive
927,42:50.3,@gfienberg17 what u think about molinari? He is also cheap on draft kings,11,positive,francesco molinari,neutral
928,44:16.8,@gfienberg17 I'm all in on Rory. Thoughts on Kisner?,1,positive,kevin kisner,positive
929,44:16.8,@gfienberg17 I'm all in on Rory. Thoughts on Kisner?,1,positive,jim furyk,positive
930,48:28.3,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",11,positive,rory mcilroy,neutral
931,48:28.3,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",11,positive,jason dufner,neutral
932,48:28.3,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",11,positive,rickie fowler,neutral
933,48:28.3,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",11,positive,steve stricker,neutral
934,50:37.1,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",11,positive,webb simpson,neutral
935,50:37.1,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",11,positive,russell knox,neutral
936,50:37.1,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",11,positive,sergio garcia,neutral
937,50:37.1,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",11,positive,dustin johnson,neutral
938,50:37.1,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",11,positive,patrick reed,neutral
939,00:33.1,Who's going to finish higher in the USPGA this weekend?,11,positive,jordan spieth,neutral
940,00:33.1,Who's going to finish higher in the USPGA this weekend?,11,positive,dustin johnson,neutral
941,00:33.1,Who's going to finish higher in the USPGA this weekend?,11,positive,rory mcilroy,neutral
942,00:33.1,Who's going to finish higher in the USPGA this weekend?,11,positive,jason day,neutral
943,38:46.4,"Can see @ScottPiercyPGA going well at 169/1 in the #PGAChampionship. Forget the Open, Piercy's finished runner-up in last 2 PGA tour events",1,positive,scott piercy,positive
944,46:09.3,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",1,positive,sergio garcia,positive
945,46:09.3,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",1,positive,branden grace,positive
946,46:09.3,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",1,positive,charl schwartzel,positive
947,46:09.3,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",1,positive,rory mcilroy,positive
948,03:36.7,"well, @MrsGolfOdds has released ... she's has Branden Grace at 50/1 for PGA Championship",11,positive,branden grace,neutral
949,16:09.2,@TheMoosenomics Ive also decided to roster Louis. Because someone has to. 0 confidence in that,1,positive,webb simpson,positive
950,16:09.2,@TheMoosenomics Ive also decided to roster Louis. Because someone has to. 0 confidence in that,1,positive,louis oosthuizen,positive
951,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,andy sullivan,neutral
952,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,steve stricker,neutral
953,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,charl schwartzel,neutral
954,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,sergio garcia,neutral
955,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,jason dufner,neutral
956,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,dustin johnson,neutral
957,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,matt kuchar,neutral
958,22:10.0,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,11,positive,bubba watson,neutral
959,25:35.8,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",1,positive,dustin johnson,positive
960,25:35.8,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",1,positive,jason day,positive
961,25:35.8,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",1,positive,rory mcilroy,positive
962,25:35.8,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",1,positive,steve stricker,positive
963,25:35.8,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",1,positive,tony finau,positive
964,10:55.6,"JDay: “With limited practice &amp; limited prep I've had this week, I'm not coming in expecting a lot. I mean, obviously I'm expecting to win.""",11,positive,jason day,neutral
965,12:28.4,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",1,positive,j.b. holmes,positive
966,12:28.4,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",1,positive,roberto castro,positive
967,12:28.4,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",1,neutral,byeong hun,positive
968,12:28.4,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",1,positive,scott piercy,positive
969,12:28.4,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",1,positive,brandt snedeker,positive
970,12:28.4,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",1,positive,gary woodland,positive
971,12:28.4,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",1,positive,sergio garcia,positive
972,14:19.2,"I'm eyeing a bunch of guys who I'll back if they drift above 100 tonight (Oosty, Finau, Piercy)",1,positive,scott piercy,positive
973,14:19.2,"I'm eyeing a bunch of guys who I'll back if they drift above 100 tonight (Oosty, Finau, Piercy)",1,positive,louis oosthuizen,positive
974,14:19.2,"I'm eyeing a bunch of guys who I'll back if they drift above 100 tonight (Oosty, Finau, Piercy)",1,positive,tony finau,positive
975,25:48.5,Out on course 4 1st time. @JDayGolf conserving energy. Playing on feel &amp; instinct. Throwing darts. He will b ready2 defend @PGAChampionship,11,positive,jason day,neutral
976,27:34.0,"So since the Northern Trust, 23 events, the average draft kings salary for the winner has been 9400. That leads us right to Sergio Garcia...",11,positive,sergio garcia,neutral
977,29:47.4,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",1,positive,rickie fowler,positive
978,29:47.4,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",1,positive,patrick reed,positive
979,29:47.4,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",1,positive,rory mcilroy,positive
980,29:47.4,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",1,positive,gary woodland,positive
981,29:47.4,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",1,neutral,byeong hun,positive
982,33:58.6,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,11,positive,henrik stenson,neutral
983,33:58.6,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,11,positive,rory mcilroy,neutral
984,33:58.6,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,11,positive,dustin johnson,neutral
985,33:58.6,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,11,positive,justin rose,neutral
986,33:58.6,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,11,positive,adam scott,neutral
987,22:19.1,Worried about Jason Day? Played one ball in practice today. I unofficially had him -5. @PGAChampionship,11,positive,jason day,neutral
988,01:03.7,Backed @McIlroyRory at 10/1 to win the #PGAChampionship. McIlroy may be the man to beat with 2 wins at the tournament and a couple of thirds,1,positive,rory mcilroy,positive
989,06:36.3,Baddeley keeps coming up? Don't love it...anyone else feeling Bads post win?,111,negative,aaron baddeley,negative
990,28:03.0,Thoughts on Nicolas Colsaerts as a flier? Dude can bomb the ball and hits greens at a high clip @gfienberg17,11,positive,nicolas colsaerts,neutral
991,53:17.4,"Rory's stats this week, out of 156 golfers: Total driving: 1st Strokes gained putting: 156th Missed cut.",11,neutral,rory mcilroy,neutral
992,13:22.2,@thefantasygrind nm.. Sportsbook is just slow,11,positive,gary woodland,neutral
993,45:21.5,@BenColeyGolf they still keep track of greens in regulation?,11,positive,bubba watson,neutral
994,45:21.5,@BenColeyGolf they still keep track of greens in regulation?,11,positive,kevin streelman,neutral
995,45:21.5,@BenColeyGolf they still keep track of greens in regulation?,11,positive,paul casey,neutral
996,47:40.2,Never won the #TravelersChamp yet 23rd all time on the tournament money list making $138K/avg per start out of 6 starts... @hoffman_charley,11,positive,charley hoffman,neutral
997,49:27.6,Never won the #TravelersChamp yet 14th all time on the tournament money list making $118K/avg per start out of 9 starts... @ChrisStroudPGA,11,positive,chris stroud,neutral
998,16:17.5,Stroud may be highest owned player of all time this week. @DraftKings #dfs #pga,1,positive,chris stroud,positive
999,23:14.3,If someone could tell Keegan he can't win this week I'd really appreciate it. #AllIn at 66/1,1,positive,keegan bradley,positive
1000,26:28.6,Got to fade Justin Thomas now because the world is going to own him. Seems about 1500 - 2000 light in price to me.,111,positive,justin thomas,negative
1001,27:37.2,"So far Kuch 22/1, Webb &amp; Knox 45/1 have made my card. Kuch hasn't finished worse than T9 at any Dye design/reconstruction this season.",1,positive,webb simpson,positive
1002,27:37.2,"So far Kuch 22/1, Webb &amp; Knox 45/1 have made my card. Kuch hasn't finished worse than T9 at any Dye design/reconstruction this season.",1,positive,russell knox,positive
1003,27:37.2,"So far Kuch 22/1, Webb &amp; Knox 45/1 have made my card. Kuch hasn't finished worse than T9 at any Dye design/reconstruction this season.",1,positive,matt kuchar,positive
1004,22:02.0,"Im not a big Russell Henley supporter, but 6400 seems rather low.",1,positive,russell henley,positive
1005,25:49.8,"ALL the Goosen, please.",1,positive,retief goosen,positive
1006,27:34.7,"Will Mackenzie has made the cut every time he has played here, $5300.",1,positive,will mackenzie,positive
1007,05:55.2,So this pricing makes Bubba what like 60% owned?,1,positive,bubba watson,positive
1008,06:41.7,Where are all you Silky Wilk truthers? He's only $5.3k!,1,positive,tim wilkinson,positive
1009,21:58.0,"Loupe has hit rock bottom, I'll pick up the pieces for $5k",1,positive,andrew loupe,positive
1010,26:37.4,When was the last time Jamie Donaldson was under $6k?,11,neutral,jamie donaldson,neutral
1011,29:18.3,Is this an overpay for Summerhays in cash week?,1,positive,daniel summerhays,positive
1012,30:07.8,Backed @littleJRmaza at 33/1 in the @TravelersChamp. The tournament has a history of first time winners and Rahm has 2 top 3s since June,1,positive,jon rahm,positive
1013,44:34.3,"Wow x 1,000. Camron Percy (my guy) was not in Travelers but just Mondayd (that's a word) in. That's 2 straight 4 spotters. Unreal !",11,neutral,cameron percy,neutral
1014,47:53.8,"Your Travelers Championship qualifiers: Luke Guthrie, Derek Gillespie, Cameron Percy and Stuart Appleby.",11,positive,stuart appleby,neutral
